Startseite,Endseite,Abbilder,ID,Titel,Autor,Jahr,Link,Schriftenreihe,Band,Textbeziehungen
747,751,,094897409,Über Beobachtungen an einigen Arten der Gattung Hippurites,"Ewald, Julius Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1878/tif/&pn=0000776,09-mon,1878,
753,758,mit 1 Tafel,094900906,Über die Entstehung der Protuberanzen durch chemische Processe,"Spörer, Gustav",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1878/tif/&pn=0000782,09-mon,1878,
759,765,,094923906,Über eine Münze von Aineia in Makedonien,"Friedländer, Julius",1878,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1878/tif/&pn=0000789,09-mon,1878,
767,775,,094918066,Über Hildebrandt's geologische Sammlungen von Mombassa,"Beyrich, Ernst",1878,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1878/tif/&pn=0000797,09-mon,1878,
777,778,,09491639X,"Neuer elementarer Beweis des Satzes, dass die Anzahl aller Primzahlen eine unendliche ist","Kummer, Ernst Eduard",1878,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1878/tif/&pn=0000807,09-mon,1878,
778,781,mit 1 Tafel,094897476,Über vier neue amerikanische Amphisbaena-Arten,"Peters, Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1878/tif/&pn=0000808,09-mon,1878,
782,851,mit 4 Tafeln,094920958,Die von Hrn. W. Peters in Moçambique gesammelten Crustaceen,"Hilgendorf, Franz",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1878/tif/&pn=0000813,09-mon,1878,
852,859,,094925194,Entwicklung der Differentialquotienten der wahren Anomalie und des Radiusvector nach der Excentricität in nahezu parabolischen Bahnen,"Oppolzer, Theodor Ritter von",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1878/tif/&pn=0000886,09-mon,1878,
866,867,,09490880X,Über eine Gestalt auf griechischen Votivreliefs,"Conze, Alexander",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1878/tif/&pn=0000900,09-mon,1878,Verweis: NEU-09490880X-146
868,875,,09489776X,Methode und Apparat zur Bestimmung geringer Dampfspannungen,"Moser, James",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1878/tif/&pn=0000902,09-mon,1878,
4,44,,094942161,Über die niederdeutschen Genossenschaften des 12. und 13. Jahrhunderts,"Nitzsch, Karl Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000007,09-mon,1879,
45,69,,094898332,Die Texte des Buches Tobit,"Nöldeke, Theodor",1879,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=000048,09-mon,1879,
71,110,,094916802,[Friedrich II. und Jean-Jacques Rousseau.] Festrede gehalten am 30. Januar 1879 zur Feier des Jahrestages Friedrichs II,"Du Bois-reymond, Emil",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000074,09-mon,1879,
115,119,mit 1 Tafel,09494279X,Über die photographische Aufnahme von Spectren der in Geisslerröhren eingeschlossenen Gase,"Vogel, Hermann Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000118,09-mon,1879,
120,121,mit 1 Tafel,094936927,Über die Datirung einer babylonischen Thontafel aus dem elften Jahre des Cambyses,"Schrader, Eberhard",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000124,09-mon,1879,
124,132,,094934800,Über die Wahl der Projections-Axen in einer Normalen-Projection für triklinische Krystalle,"Websky, Martin",1879,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000129,09-mon,1879,
134,158,,094939535,Die vom Kaiser Anastasius für die Libya Pentapolis erlassenen Formae,"Zachariae Von Lingenthal, Karl Eduard",1879,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000139,09-mon,1879,
159,169,,094907986,Ein Erlass des Praefectus Praetorio Dioscorus vom Jahre 472 oder 475,"Zachariae Von Lingenthal, Karl Eduard",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000164,09-mon,1879,
170,195,mit 2 Tafeln,094914729,"Über die Pycnogoniden des Königl. Zoologischen Museums zu Berlin, insbesondere über die von S. M. S. Gazelle mitgebrachten Arten","Boehm, Richard",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000175,09-mon,1879,
198,200,,094909652,Über elektrische Grenzschichten,"Helmholtz, Hermann von",1879,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000205,09-mon,1879,
200,202,,094908311,Eine Notiz über einige Sanskrit MSS. aus Kaçmir in der K. K. Hof-Bibliothek zu Wien,"Bühler, Georg",1879,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000207,09-mon,1879,
205,229,,094920540,Einige Entwickelungen aus der Theorie der algebraischen Gleichungen,"Kronecker, Leopold",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000212,09-mon,1879,
230,247,mit 1 Tafel,094935246,Übersicht der während der Reise um die Erde in den Jahren 1874-1876 auf S. M. Schiff Gazelle und von Hrn. Dr. F. Jagor auf seiner Reise nach den Philippinen in den Jahren 1857-1861 gesammelten Pteropoden,"Pfeffer, Georg",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000237,09-mon,1879,
248,252,,094926085,Über die Zusammensetzung der Lithionglimmer : Zweite Abhandlung,"Rammelsberg, Karl Friedrich",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000256,09-mon,1879,Verweis: NEU-094926085-147
253,263,,094956596,"Über das Verhalten fluorhaltiger Mineralien in hoher Temperatur, insbesondere der Topase und Glimmer","Rammelsberg, Karl Friedrich",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000261,09-mon,1879,
264,272,,094941211,Vorläufige Mittheilung über die Entwicklungsgeschichte des menschlichen Occiput und die abnormen Bildungen des Os occipitis,"Bessel-hagen, Fritz",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000272,09-mon,1879,
273,277,mit 1 Tafel,094906319,Über die Amphisbaenen und eine zu denselben gehörige neue Art (Lepidosternon Wuchereri),"Peters, Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000281,09-mon,1879,
278,283,,09494511X,Über die Anwendung des Telephons zu elektrischen und galvanischen Messungen,"Wietlisbach, Victor",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000287,09-mon,1879,
288,298,mit 1 Tafel,094963304,Über einen altbabylonischen Königscylinder des Königl. Museums und einige andere Cylinder und Gemmen,"Schrader, Eberhard",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000297,09-mon,1879,
299,333,mit 1 Tafel,09493200X,Vorläufiger Bericht über eine Reise im südwestlichen Kleinasien : III,"Hirschfeld, Gustav",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000309,09-mon,1879,
333,336,,094915806,Über einige von Hrn. Dr. Hirschfeld aus Kleinasien mitgebrachte und im Jahre 1875 dem Königl. Münzcabinet zugewiesene Münzen,"Friedlaender, Julius",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000344,09-mon,1879,
339,364,,094921113,Über Krystall-Berechnung im triklinischen System,"Websky, Martin",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000350,09-mon,1879,
371,378,,094935661,Über die Fortschritte in der Kenntniss der chemischen Natur der Meteoriten,"Rammelsberg, Karl Friedrich",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000382,09-mon,1879,
381,388,,094912793,Zur Kenntniss des Piperidins und Pyridins,"Hofmann, August Wilhelm von",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000392,09-mon,1879,
389,392,,094927944,Über Angelylsenföl und über das Crotonylamin,"Hofmann, August Wilhelm von",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000400,09-mon,1879,
395,410,,094920656,Über stehende Schwingungen einer schweren Flüssigkeit,"Kirchhoff, Gustav",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000406,09-mon,1879,
413,429,,094921202,Zu der Frage über die Abfassungszeit des Periplus maris erythraei,"Dillmann, August",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000424,09-mon,1879,
430,439,,094960127,"Über ein die homogenen Functionen zweiten Grades betreffendes Theorem, nebst Anwendung desselben auf die Theorie der kleinen Schwingungen : Nachtrag","Weierstrass, Karl",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000441,09-mon,1879,Hauptteil: 094977224 | Verweis: 094977224
446,488,,09491009X,Über die Magavyakti des Krishnadâsa Miçra,"Weber, Albrecht",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000457,09-mon,1879,
493,499,,094969418,Bemerkungen zu einigen von Prof. G. Hirschfeld während seiner Reisen in Kleinasien im Jahre 1874 gesammelten älteren griechischen Inschriften,"Kirchhoff, Adolf",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000504,09-mon,1879,
501,509,mit 2 Tafeln,094954437,"Über zwei von der K. Bibliothek [vielmehr: von dem Königlichen Museum] erworbene Pergamentblätter, welche Überreste bisher unbekannter lateinischer Schriften aus der Zeit der klassischen Jurisprudenz enthalten","Mommsen, Theodor",1879,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000512,09-mon,1879,
509,518,mit 1 Tafel,094903034,Fragmente der responsa Papinians mit Noten des Paulus,"Krüger, Paul",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000524,09-mon,1879,
519,522,,094918147,Antrittsrede,"Nitzsch, Karl Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000534,09-mon,1879,Antwort: NEU-ANTWORT-31
522,523,,NEU-ANTWORT-31,Antwort auf die Antrittsrede von Nitzsch,"Mommsen, Theodor",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000537,09-mon,1879,Antrittsrede: 094918147
532,546,,094949638,Über Lichtwirkung und Chlorophyll-Function in der Pflanze,"Pringsheim, Nathanael",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000547,09-mon,1879,
546,554,,094943052,Ethnologische und magnetische Beobachtungen auf Madagascar,"Hildebrandt, Johann Maria",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000561,09-mon,1879,
553,554,,094950016,"Berechnung von J. M. Hildebrandt's Beobachtungen der magnetischen Inclination zu Nossi Be, Nordwest-Madagaskar vom 16. Mai 1879, Vorm. 7-10 Uhr","Kersten, Otto",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000566,09-mon,1879,
555,586,,094902844,Über die Umgestaltung einiger semitischer Ortsnamen bei den Griechen,"Olshausen, Justus",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000568,09-mon,1879,
586,604,mit 2 Tafeln,09492337X,"Über die Spectra des Wasserstoffs, Quecksilbers und Stickstoffs","Vogel, Hermann Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000599,09-mon,1879,
608,638,mit 1 Tafel,094899800,Über die Befestigungsmauern von Alt-Athen,"Kaupert, Johann August",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000620,09-mon,1879,
642,648,,094941084,Über die Einwirkung des Phosphorpentachlorids auf Senföle und verwandte Körper,"Hofmann, August Wilhelm von",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000655,09-mon,1879,
648,672,,094911347,Über die Methylpyrogallussäure und über die Bildung des Pittakalls,"Hofmann, August Wilhelm von",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000661,09-mon,1879,
673,674,,094912521,Über die volumetrische Äquivalenz von Sauerstoff und Chlor,"Hofmann, August Wilhelm von",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000686,09-mon,1879,
675,704,,094914583,Das Kâthakam und die Mâitrâyani Samhitâ,"Schroeder, Leopold von",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000688,09-mon,1879,
707,726,,094932077,Zwei Lehrer Friedrich Wilhelms III. in der Philosophie,"Sybel, Heinrich von",1879,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000720,09-mon,1879,
727,749,,094909997,Übersicht der von W. Peters von 1843 bis 1847 in Mossambique gesammelten Mollusca,"Martens, Eduard von",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000740,09-mon,1879,
750,771,mit 2 Tafeln,094948089,Bericht über den Meteorsteinfall bei Gnadenfrei am 17. Mai 1879. Mit A. VON LASAULX,"Galle, Johann Gottfried",1879,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000763,09-mon,1879,
773,779,mit 1 Tafel,094931801,"Über neue Amphibien des Kgl. zoologischen Museums (Euprepes, Acontias, Typhlops, Zamenis, Spilotes, Oedipus)","Peters, Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000788,09-mon,1879,
779,784,,094902852,Über künstliche Alkaloide,"Ladenburg, Albert",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000795,09-mon,1879,
785,786,,094951411,Über einen altbabylonischen Königscylinder des Königl. Museums und einige andere Cylinder und Gemmen : Nachtrag,"Schrader, Eberhard",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000801,09-mon,1879,
785,785,,NEU-09490880X-146,Über eine Gestalt auf griechischen Votivreliefs,"Conze, Alexander",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000801,09-mon,1879,Verweis: 09490880X
788,790,,094921059,Ein Experiment über den Schwefel,"Gross, Theodor",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000804,09-mon,1879,
793,803,,094936803,Über linguistische und ethnographische Fehler in geographischen Lehrbüchern,"Schott, Wilhelm",1879,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000809,09-mon,1879,
810,814,,094912513,Über die Magavyakti des Krishnadâsa Miçra : Nachtrag,"Weber, Albrecht",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000826,09-mon,1879,
815,828,,094904987,Über die Transversalschwingungen eines Stabes von veränderlichem Querschnitt,"Kirchhoff, Gustav",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000831,09-mon,1879,
829,832,mit 7 Tafeln,094967105,"Über die von Hrn. Dr. G. A. Fischer auf einer im J. 1878 in Ostafrika, von Mombas bis in das Pokômo-Land und das südliche Galla-Land, unternommenen Reise eingesammelten Säugethiere","Peters, Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000845,09-mon,1879,
833,853,,094919194,Über die chemische Zusammensetzung der Glimmer,"Rammelsberg, Karl Friedrich",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000856,09-mon,1879,
855,855,,094945004,Über die Umgestaltung einiger semitischer Ortsnamen bei den Griechen : Nachtrag,"Olshausen, Justus",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000878,09-mon,1879,
860,878,,094949670,Über das Hypochlorin und die Bedingungen seiner Entstehung in der Pflanze,"Pringsheim, Nathanael",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000883,09-mon,1879,
879,920,,094971331,Theorie der absorbirenden anisotropen Mittel,"Ketteler, Eduard",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000902,09-mon,1879,
922,922,,094913463,Über pâikka,"Goldschmidt, Siegfried",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000945,09-mon,1879,
924,943,mit 1 Tafel,094896097,Über die Eintheilung der Caecilien und insbesondere über die Gattungen Rhinatrema und Gymnopis,"Peters, Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000947,09-mon,1879,
950,980,,094934878,Über die Vervollkommnung der Influenzmaschine,"Toepler, August",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1879/tif/&pn=0000974,09-mon,1879,
1,15,,094914346,Über die Abhängigkeit der elektrischen Leitungsfähigkeit der Kohle von der Temperatur,"Siemens, Werner von",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1880/tif/&pn=0000004,09-mon,1880,
15,23,,094918295,Über die Einwirkung des Schwefels auf Phenylbenzamid,"Hofmann, August Wilhelm von",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1880/tif/&pn=0000018,09-mon,1880,
23,25,mit 1 Tafel,094907331,Über die von Hrn. Dr. F. Hilgendorf in Japan gesammelten Chiropteren,"Peters, Wilhelm",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1880/tif/&pn=0000026,09-mon,1880,
27,78,,094922489,"Über zwei Parteischriften zu Gunsten der Maga, resp. Çâkadvîpîya Brahmana","Weber, Albrecht",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1880/tif/&pn=0000031,09-mon,1880,
79,81,,094970122,Über eine unvollständige Abschrift der einzigen bekannten Handschrift des Ioannes Laurentii Lydus de magistratibus reipublicae Romanae,"Zachariae Von Lingenthal, Karl Eduard",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1880/tif/&pn=0000083,09-mon,1880,
82,106,,094908559,Über die Entladung der Elektricität in verdünnten Gasen,"Goldstein, Eugen",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1880/tif/&pn=0000086,09-mon,1880,
106,124,,094902712,Über elektrische Lichterscheinungen in Gasen,"Goldstein, Eugen",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1880/tif/&pn=0000110,09-mon,1880,
125,133,,094951748,[Die Entwickelung des preussischen Staats nach den Analogien der alten Geschichte.] Festrede gehalten am 29. Januar 1880 zur Feier des Jahrestages Friedrichs II,"Curtius, Ernst",1880,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1880/tif/&pn=0000129,09-mon,1880,
135,146,,094905622,Über Pergamon,"Conze, Alexander",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1880/tif/&pn=0000139,09-mon,1880,
155,162,,094908354,Über die Irreductibilität von Gleichungen,"Kronecker, Leopold",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/09-mon/1880/tif/&pn=0000159,09-mon,1880,
